0.070388 -0.032104 0.041136 -0.000178 -0.016854 -0.003469 -0.014689 -0.007869 -0.009251 0.003703
0.040416 0.063227 -0.021421 -0.016167 -0.010510 -0.000642 -0.002602 0.009819 0.024893 0.011430
0.062598 -0.023802 0.042401 -0.010731 0.014256 0.026352 -0.029523 -0.018252 0.000506 0.021627
0.055065 0.013882 0.020489 -0.014406 0.007384 0.002073 -0.013204 0.003508 -0.028547 0.030066
0.042655 0.086334 0.011746 -0.009914 -0.006919 -0.019272 -0.007647 0.071141 -0.005286 0.009608
0.047726 0.017876 -0.026710 -0.014697 0.011204 0.026555 -0.006325 -0.093937 -0.029181 0.021507
0.043435 0.039439 -0.026305 -0.021177 0.007830 -0.027010 0.013046 -0.028070 -0.040626 0.057923
0.046437 0.025757 -0.038627 0.001463 -0.000103 0.029281 -0.030200 -0.069005 -0.007239 -0.009910
0.051275 -0.011689 -0.004540 -0.025535 0.006151 -0.001534 -0.060334 -0.042485 -0.002787 0.001613
0.054457 -0.002147 -0.005254 0.013377 -0.001667 0.013315 -0.012080 -0.059793 -0.007295 -0.013508
0.081419 -0.111465 0.088556 -0.003143 0.002444 -0.030738 -0.009467 0.028545 -0.073604 0.016360
0.054943 0.016970 0.032196 0.017817 0.003208 0.012942 0.008110 -0.016942 -0.051993 0.015759
0.068258 0.026394 0.085133 0.051116 -0.002130 0.048473 0.055637 -0.069886 -0.070133 0.034690
0.052024 -0.017252 -0.027372 -0.030302 -0.032155 -0.038873 -0.037749 0.041500 0.015069 0.002511
0.053152 0.008471 0.029124 -0.013477 -0.013722 -0.029524 -0.012809 0.042257 -0.008400 0.041422
0.047004 0.031545 -0.039876 -0.001108 -0.007120 0.002707 0.008177 -0.047713 0.030245 -0.018153
0.054336 -0.011615 -0.000281 -0.034118 -0.046049 -0.018329 -0.034786 0.051192 0.021391 -0.005699
0.045859 -0.003470 0.004623 -0.025171 0.013910 -0.011094 -0.008667 0.010388 -0.058551 -0.007346
0.064789 0.019740 0.019582 0.040423 -0.017432 0.069045 0.062055 -0.046947 -0.042961 0.019528
0.046981 0.013307 -0.006476 -0.011718 0.014676 0.028917 -0.063422 -0.031081 0.005694 -0.013630
0.056446 0.005156 0.017383 -0.010000 0.002498 0.009773 -0.031497 -0.001159 -0.024982 -0.001125
0.042694 0.010907 0.001731 -0.022191 0.025764 -0.004328 -0.031386 -0.008055 -0.077207 0.045474
0.050928 -0.010577 -0.045554 -0.042719 0.039339 -0.069836 0.013173 0.079950 -0.003721 0.001304
0.045519 0.075542 0.017490 0.004621 0.040298 0.000555 -0.031609 -0.003864 -0.007827 0.018756
0.043306 0.018573 -0.005743 -0.029212 0.008482 -0.017719 -0.043642 -0.015582 -0.012245 0.045550
0.044688 0.008603 -0.030784 -0.024350 0.025730 -0.028664 -0.028873 -0.013854 -0.018542 0.016624
0.052478 -0.014493 -0.008490 -0.026734 -0.023527 -0.017803 -0.058085 -0.003705 0.017605 -0.015619
0.047799 0.008043 0.012714 -0.021176 0.010813 0.004980 -0.042178 -0.002944 -0.013032 -0.005753
0.048101 0.057050 0.033862 0.015110 -0.009487 0.019125 -0.053244 -0.003255 0.012902 -0.018166
0.052544 -0.058929 -0.030203 -0.004581 0.035720 -0.029559 0.106943 -0.015918 -0.082671 0.033752
0.070783 0.047483 0.147401 0.027679 -0.067615 0.046298 -0.114096 0.000652 0.036177 -0.060761
0.062752 0.044930 0.074075 0.022587 -0.020213 0.006127 -0.019036 -0.007194 0.046574 -0.060928
0.045348 0.032328 -0.011497 0.016250 0.032405 0.007290 -0.029544 -0.055513 -0.043018 0.015317
0.042011 -0.038312 -0.012866 -0.012428 0.081802 -0.058593 -0.007150 -0.038909 -0.029974 -0.002479
0.043752 0.017111 -0.057740 -0.039543 0.008899 -0.052517 -0.078549 -0.015345 -0.012638 0.091882
0.040195 0.053917 -0.009552 0.003410 0.017713 -0.009517 -0.024172 -0.003491 -0.014990 0.070252
0.053133 0.019037 0.023362 0.014163 0.011012 -0.000954 0.020875 -0.024726 -0.001033 -0.007327
0.043135 0.012184 -0.001222 -0.035277 0.008119 -0.039195 -0.016776 0.035112 0.023402 -0.014183
0.042204 0.023463 0.011057 -0.000377 0.001955 -0.006997 -0.064810 0.011605 0.008467 0.000923
0.047186 0.025251 -0.003416 0.008353 -0.020627 -0.005696 0.004088 -0.020545 -0.050246 0.048883
0.051633 -0.060220 -0.059595 0.016687 0.033572 -0.005190 0.111209 -0.075623 -0.093696 0.004291
0.045170 -0.027902 -0.052212 -0.027567 0.003249 -0.055574 0.019618 -0.009889 -0.024487 0.004123
0.040234 0.059993 0.020268 0.000562 0.014358 0.049400 -0.111042 -0.072806 0.000245 -0.038312
0.054953 -0.026591 0.003921 0.020695 0.016028 0.004319 0.050408 -0.079976 -0.040953 0.072337
0.039760 -0.027476 -0.022880 -0.024319 0.025410 -0.035377 -0.072100 -0.025846 0.010901 0.007592
0.062243 -0.089902 0.026103 -0.013651 0.012928 -0.008594 -0.037373 -0.048733 -0.062834 0.016446
0.056764 0.043896 0.045997 0.045637 -0.047660 0.013604 -0.002817 -0.037337 0.023515 -0.022027
0.046930 0.029486 0.034391 0.000980 -0.014455 -0.024960 0.031083 0.035558 -0.013390 0.026389
0.028613 0.021207 -0.027732 -0.045445 0.021545 -0.002150 -0.059599 -0.015099 -0.054697 0.016658
0.035497 0.033495 -0.005539 -0.020658 0.070842 -0.011832 -0.003701 -0.034818 -0.090044 -0.024958
0.059896 0.031771 0.085996 0.004269 -0.050417 -0.023337 -0.020629 0.059293 0.032667 -0.008988
0.051169 0.000866 0.003520 -0.003304 -0.010676 -0.019841 0.001925 -0.016089 -0.005682 -0.003286
0.058592 0.029539 0.082049 0.014039 -0.002833 -0.007976 -0.053553 0.049019 0.014771 -0.034513
0.051596 0.014426 0.060813 -0.016742 0.004486 -0.012945 -0.051143 0.002493 -0.019540 -0.033912
0.047766 -0.025913 -0.019616 -0.021695 -0.029603 -0.011292 -0.043764 -0.024725 0.063180 -0.026510
0.045787 -0.049119 0.010511 -0.057337 -0.009421 -0.056151 -0.022718 0.023284 0.013775 0.005967
0.032953 0.056557 0.026933 -0.017719 0.021785 -0.073332 -0.002942 0.016278 -0.004074 0.037418
0.031609 -0.005307 -0.069589 -0.050732 -0.031421 -0.033049 -0.058857 -0.012076 0.010040 0.004909
0.039753 0.010232 -0.001551 -0.028417 0.025965 -0.042985 -0.009881 -0.005342 -0.014557 0.034543
0.037351 0.079641 -0.030526 -0.007580 -0.018247 -0.041316 -0.005856 0.008528 0.077171 -0.025549
0.058162 0.006027 0.044562 0.011266 -0.039998 -0.048673 -0.002423 0.019696 0.030949 -0.071616
0.044377 0.011699 0.009751 -0.002542 0.005147 -0.003965 0.003280 -0.024933 -0.012573 -0.001344
0.083112 -0.024337 0.149120 0.055578 -0.041419 0.060829 -0.047243 -0.005882 0.045023 -0.074093
0.053056 -0.048430 0.029429 0.011819 0.024863 0.040016 -0.005298 -0.041663 -0.049908 -0.030446
0.055796 0.022960 0.105724 0.008969 -0.009373 0.012149 -0.074720 0.000278 -0.004873 -0.001201
0.023324 0.021130 -0.056273 -0.054869 0.044091 -0.039294 -0.036274 -0.002412 -0.009981 0.032219
0.052411 0.011225 0.061352 0.024996 0.017559 -0.019692 -0.018398 -0.013421 -0.033787 0.081796
0.042470 -0.000714 0.014379 -0.036403 -0.001878 -0.045058 -0.010956 -0.009655 0.011733 0.025033
0.036513 0.029294 0.025400 -0.019496 0.045483 -0.028825 0.022535 -0.033842 -0.032336 -0.014660
0.026042 0.041442 -0.066026 -0.027502 0.004651 -0.045809 -0.021785 -0.020904 0.048862 -0.020339
0.037881 -0.007023 -0.035725 -0.019700 0.014345 0.004992 0.001491 -0.071409 -0.018662 -0.007648
0.045884 0.078191 0.041335 -0.007400 -0.048341 -0.029182 0.007265 0.050440 0.028452 -0.019085
0.044208 -0.045072 -0.040296 -0.050448 0.000642 -0.042271 0.025252 0.026601 -0.059561 -0.014994
0.067469 -0.054385 0.062212 -0.007982 -0.065045 0.018270 -0.065057 -0.013761 0.032296 -0.071287
0.033025 0.091336 0.016312 -0.011041 -0.011619 0.008672 -0.023443 -0.019431 0.001666 -0.049945
0.026598 -0.003238 -0.038612 -0.066286 0.058754 -0.084105 -0.004892 0.045655 -0.093459 0.009662
0.053739 0.020075 0.090292 -0.009975 -0.005837 -0.044225 -0.002451 0.043617 0.033652 0.016255
0.030756 -0.003745 0.004656 -0.042030 0.019961 -0.014407 -0.073144 0.025620 -0.067137 0.048286
0.039245 0.016541 0.014227 -0.010428 -0.011235 -0.020296 0.011981 -0.010895 -0.034699 0.045465
0.021581 0.038248 -0.116277 -0.026252 0.004101 -0.016528 0.020718 -0.087335 -0.014174 -0.030690
0.019781 0.105557 0.006961 -0.012717 0.024039 -0.009064 -0.006693 -0.000215 -0.065474 0.055231
0.046181 -0.003109 0.016210 -0.022903 -0.011614 -0.010725 -0.045013 0.018288 0.021666 0.002607
0.071748 -0.213120 0.018942 -0.070212 -0.011104 -0.030233 -0.103276 0.000270 -0.031061 -0.043416
0.032583 0.091511 -0.007803 -0.008815 -0.008598 -0.006102 -0.109407 0.000063 0.022840 -0.050111
0.053309 0.007352 0.085038 0.009367 -0.021827 0.012360 -0.055683 0.012599 -0.035223 -0.032110
0.065058 0.005551 0.138457 0.037518 -0.025613 0.032304 -0.056634 -0.023614 -0.032334 -0.019329
0.041289 -0.055662 -0.016201 -0.034113 0.002949 -0.045775 -0.011781 0.041143 -0.047483 0.023520
0.031897 0.045411 0.034279 -0.001725 0.021313 -0.002712 -0.032919 -0.017101 -0.027248 0.013370
0.050954 0.003955 0.042617 -0.008463 -0.006298 -0.032635 -0.013978 -0.000604 0.038177 0.037683
0.028689 0.029983 -0.001322 -0.018999 0.044734 -0.018793 -0.026087 0.010631 -0.084820 -0.001037
0.045535 0.085639 0.050849 0.050325 -0.001645 -0.008384 0.093375 -0.021491 -0.011410 -0.002115
0.034429 0.023140 -0.005595 -0.029017 -0.021414 0.007339 -0.161602 -0.007152 0.030141 -0.037190
0.038782 -0.025944 -0.039397 -0.037004 0.007931 -0.014294 -0.010809 0.000444 -0.006691 0.042543
0.036233 0.026162 -0.002125 -0.015829 -0.020446 0.001387 -0.029458 0.015940 -0.004421 0.031571
0.033561 0.012987 -0.065299 -0.019992 -0.070251 -0.000617 -0.031485 0.035519 -0.007886 -0.033599
0.014786 -0.065707 -0.169116 -0.089003 0.036752 -0.113275 0.087363 0.047852 -0.034310 0.052528
0.040244 -0.043583 -0.017627 -0.034474 0.002787 -0.050380 0.073992 0.006352 -0.074487 0.014988
0.028521 -0.021759 -0.051939 -0.041617 0.021182 -0.079082 0.043890 0.067593 -0.048461 0.054267
0.053731 0.068685 0.134140 0.037924 -0.031241 -0.006012 0.013253 0.038831 0.007575 0.002410
0.057544 -0.012272 0.026887 0.032393 0.061435 -0.064158 -0.004717 -0.066389 0.043246 0.108419
0.038608 -0.001464 0.014022 -0.048850 -0.000993 -0.015276 0.024819 0.000658 -0.011842 -0.005627
0.034240 0.005239 0.006977 -0.029586 0.008649 -0.055847 0.012148 0.032134 -0.023787 -0.012229
0.017536 0.104253 -0.055359 -0.013325 0.013872 -0.038511 0.021650 0.010804 0.000807 -0.035312
0.037100 0.027261 -0.020173 -0.018488 0.011012 -0.039583 -0.005621 0.013178 0.016365 -0.037159
0.059746 -0.009095 0.052793 0.032424 -0.003362 0.011614 0.059839 -0.013049 -0.016588 0.000040
0.054864 -0.074246 0.031688 -0.027744 0.023137 -0.019095 -0.018373 0.008467 -0.020010 -0.015789
0.066876 -0.018102 0.064909 0.031787 -0.016423 -0.039664 0.077858 0.031923 0.025103 -0.022158
0.029614 0.067163 0.022474 -0.023289 0.003823 -0.025165 -0.061345 -0.004861 0.002049 -0.041314
0.041934 -0.024132 0.000488 -0.024477 0.004214 -0.013595 0.031191 -0.031823 -0.038172 0.003237
0.031838 -0.024694 -0.021086 -0.028435 0.017749 -0.034349 0.032330 0.026566 -0.061593 0.000894
0.044102 -0.008384 0.048872 0.015671 0.009061 0.024863 -0.038348 -0.021672 -0.037315 0.026514
0.033439 -0.021972 -0.018901 -0.014129 0.020809 -0.027297 -0.050989 -0.024402 -0.017086 0.015251
0.031970 0.010895 0.014110 -0.031651 0.010840 -0.050947 -0.001477 0.028111 -0.030723 0.047370
0.009841 0.132279 -0.059073 0.016120 -0.006719 -0.032689 0.022422 0.042300 0.019822 0.045259
0.035466 0.052650 0.061496 -0.005358 0.009750 -0.067668 0.007661 0.112047 -0.018545 -0.004543
0.024237 0.036549 -0.026679 -0.038380 0.052688 -0.041658 0.017032 -0.056191 -0.076800 0.009973
0.063347 -0.190179 0.016730 -0.064247 0.000101 -0.051530 -0.022819 -0.011962 -0.063821 0.021128
0.032093 0.051816 0.007627 -0.010611 -0.017806 -0.048487 0.012852 0.030546 -0.002324 0.001397
0.036463 -0.065581 -0.073297 -0.042000 0.018329 -0.063554 0.098850 0.029348 -0.045775 0.016771
0.035354 0.012050 0.004151 0.006939 0.018857 -0.060750 0.115804 0.038735 -0.084511 0.058908
0.047440 0.130023 0.177982 0.067153 0.018177 0.030696 -0.038810 0.009262 -0.048313 -0.005022
0.028218 -0.005382 -0.017186 -0.013564 0.060018 0.022181 -0.056936 -0.049790 -0.053836 0.044436
0.032068 -0.041370 -0.098183 -0.087563 -0.324553 0.011164 -0.167798 0.028383 0.015962 0.037809
0.039805 0.037799 0.054668 -0.044165 0.056578 -0.069818 0.091150 -0.082735 0.063500 0.022421
0.011293 0.109595 -0.005355 -0.006296 0.062421 0.008758 -0.040026 0.011046 -0.063874 0.010711
0.052463 -0.101569 0.020084 -0.034690 0.020949 -0.009480 -0.038256 -0.018112 -0.065844 0.008194
0.030405 0.060086 -0.001128 -0.036389 -0.001818 -0.060689 -0.007841 0.048969 0.064842 -0.028852
0.042609 -0.007280 0.001809 -0.038550 0.012712 -0.039320 -0.007803 -0.032750 0.038063 -0.075673
0.039623 0.075314 0.046362 -0.019697 0.029593 -0.052136 -0.004144 0.007548 0.020714 -0.071454
0.041995 0.051752 0.051143 -0.003504 0.066610 -0.051271 0.093749 -0.021978 -0.018109 0.008949
0.048496 -0.021873 -0.017112 -0.033070 0.017654 -0.046871 0.016674 -0.060076 0.059709 -0.054639
0.017695 0.033597 -0.080430 -0.086438 0.043174 -0.097175 -0.028521 -0.043201 0.017962 -0.003196
0.026728 0.036793 -0.012212 -0.033382 0.050926 -0.032648 0.007179 -0.047400 0.000158 -0.004327
0.034465 0.002413 0.002343 -0.019396 0.099275 -0.010431 -0.004060 -0.117290 -0.059106 -0.015445
0.054441 -0.040030 0.017717 -0.037249 0.021192 -0.080678 0.042966 -0.049681 -0.015788 0.013185
0.041782 0.003259 0.015296 -0.008863 0.013746 -0.012340 -0.011255 -0.065231 0.033600 -0.012125
0.025432 0.181989 0.052897 0.046763 0.035690 -0.001111 0.052200 -0.062131 0.037225 -0.041429
0.035979 0.031509 0.067598 -0.039029 0.060576 -0.031270 -0.057100 -0.063203 -0.015813 -0.012959
0.031748 0.038428 0.036817 -0.031994 0.042440 -0.033843 -0.090606 -0.059457 0.007551 -0.009212
0.044843 0.007809 0.029825 -0.028372 -0.000719 -0.077344 -0.033633 -0.007134 0.056097 -0.103597
0.032304 -0.006206 -0.067959 -0.011392 0.037593 -0.034235 0.058338 -0.085378 0.016176 -0.060551
0.026028 0.007023 -0.094384 -0.022840 0.054194 -0.087873 0.151062 -0.038719 -0.001898 0.009567
0.047391 0.035932 0.054880 0.018478 0.011040 0.032855 -0.098382 -0.127556 0.058061 -0.100639
0.045803 0.042027 0.087537 -0.010821 -0.002426 -0.046505 -0.068211 -0.026707 0.063762 -0.064444
0.046775 0.007606 0.090709 0.003967 0.019487 -0.020328 0.020102 0.026019 0.001325 -0.000056
0.045772 -0.014030 0.013224 -0.026806 0.030036 -0.042728 -0.029179 -0.075882 0.022545 0.011534
0.037021 -0.013484 -0.015545 -0.014770 0.028764 -0.112417 -0.074829 0.001179 -0.000233 0.036397
0.038861 0.005803 0.017324 -0.034616 -0.002541 -0.023200 0.015928 -0.047886 0.051071 -0.031506
0.033093 -0.002167 0.017013 -0.050521 0.039592 -0.036838 -0.025870 -0.053764 -0.008324 0.005224
0.035726 0.007851 0.028555 0.010709 0.045464 -0.065841 0.083126 -0.023123 0.012418 -0.064518
0.040986 -0.015351 0.002698 -0.046056 0.006029 -0.076748 -0.010604 -0.016333 0.036166 -0.043163
0.059310 0.032603 0.074052 0.059498 0.014501 -0.010027 0.053960 -0.096180 -0.003211 -0.043821
0.017976 0.060865 -0.047976 -0.050686 0.021056 -0.044277 -0.069736 -0.022489 0.032300 -0.071164
